habitate_score,difficulty_score,suitability_score,repo_id,file_changes,additions,deletions,net_change,test_additions,non_test_additions,is_merge,has_dependency_changes,test_coverage_score,is_behavior_preserving_refactor,commit_month,commit_dow,multi_file,cross_directory,many_directories,has_core_files,large_single_file,multiple_high_additions,directory_count,test_file_count,non_test_file_count,single_file_200plus,multi_file_300plus,has_test_changes,status
69,35.0,50.0,42,32,299,231,68,91,208,0,0,0.3,0,1,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
69,35.0,40.0,42,32,206,293,-87,60,146,0,0,0.29,0,12,3,1,1,0,0,0,0,3,0,0,0,0,1,too_easy
52,35.0,55.0,42,31,172,141,31,100,72,0,0,0.58,0,12,6,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
83,35.0,60.0,42,19,320,46,274,109,211,0,0,0.34,0,12,6,1,1,0,0,0,0,3,0,0,0,0,1,paid_out
38,10.0,55.0,42,12,67,37,30,53,14,0,0,0.79,0,12,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
44,10.0,55.0,42,13,140,31,109,89,51,0,0,0.64,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
38,10.0,25.0,42,7,143,31,112,46,97,0,0,0.32,0,12,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
52,35.0,55.0,42,24,339,340,-1,200,139,0,0,0.59,0,12,6,1,1,0,0,0,0,3,0,0,0,0,1,too_easy
83,45.0,50.0,42,17,226,48,178,70,156,0,0,0.31,0,12,6,1,1,0,0,0,0,3,0,0,0,0,1,paid_out
69,35.0,50.0,42,19,453,380,73,22,431,0,0,0.05,0,12,4,1,1,0,0,0,0,3,0,0,0,0,1,paid_out
67,10.0,40.0,42,10,140,1,139,38,102,0,0,0.27,0,12,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
58,10.0,55.0,42,12,272,11,261,157,115,0,0,0.58,0,12,6,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
69,45.0,40.0,42,12,123,77,46,3,120,0,0,0.02,0,12,6,1,1,0,0,0,0,4,0,0,0,0,1,too_easy
47,25.0,55.0,42,15,143,270,-127,107,36,0,0,0.75,0,12,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
40,10.0,55.0,42,13,389,310,79,300,89,0,0,0.77,0,12,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
61,10.0,50.0,42,9,236,204,32,2,234,0,0,0.01,0,11,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
69,25.0,40.0,42,17,350,45,305,174,176,0,0,0.5,0,11,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
22,10.0,40.0,42,7,44,6,38,24,20,0,0,0.55,0,11,6,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,42,2,31,3,28,24,7,0,0,0.77,0,11,6,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
53,10.0,40.0,42,9,68,77,-9,20,48,0,0,0.29,0,11,6,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,10.0,25.0,42,4,126,210,-84,36,90,0,0,0.29,0,11,5,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,20.0,40.0,42,6,387,255,132,236,151,0,0,0.61,0,11,6,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
71,25.0,65.0,42,27,1516,120,1396,1018,498,0,0,0.67,0,11,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
18,10.0,25.0,42,4,16,4,12,1,15,0,0,0.06,0,11,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
15,10.0,40.0,42,3,112,6,106,87,25,0,0,0.78,0,11,4,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,20.0,40.0,42,2,45,2,43,39,6,0,0,0.87,0,10,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
54,10.0,55.0,42,12,240,0,240,143,97,0,0,0.6,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
56,10.0,55.0,42,12,347,1,346,231,116,0,0,0.67,0,10,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
23,10.0,40.0,42,4,101,0,101,51,50,0,0,0.5,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
61,10.0,40.0,42,10,103,85,18,12,91,0,0,0.12,0,10,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
47,20.0,55.0,42,6,193,39,154,106,87,0,0,0.55,0,9,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
16,20.0,40.0,42,4,215,52,163,163,52,0,0,0.76,0,9,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
48,25.0,55.0,42,46,166,172,-6,120,46,0,0,0.72,0,9,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,42,4,78,7,71,71,7,0,0,0.91,0,9,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
83,10.0,60.0,42,12,416,9,407,95,321,0,0,0.23,0,9,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,0.0,25.0,42,1,1,1,0,0,1,0,0,0.0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
61,10.0,40.0,42,10,37,298,-261,6,31,0,0,0.16,0,6,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
28,10.0,25.0,42,5,51,78,-27,15,36,0,0,0.29,0,4,1,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
69,35.0,40.0,42,27,70,831,-761,27,43,0,0,0.39,0,4,0,1,1,0,0,0,0,4,0,0,0,0,1,paid_out
47,10.0,55.0,42,5,245,28,217,137,108,0,0,0.56,0,4,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,42,3,34,0,34,30,4,0,0,0.88,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,too_easy
61,20.0,40.0,42,13,119,93,26,15,104,0,0,0.13,0,3,3,1,1,0,0,0,0,3,0,0,0,0,1,too_easy
21,10.0,40.0,42,9,59,21,38,35,24,0,0,0.59,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
24,10.0,40.0,42,4,328,0,328,203,125,0,0,0.62,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
45,10.0,40.0,42,4,39,13,26,0,39,0,0,0.0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,too_easy
61,10.0,40.0,42,14,187,311,-124,67,120,0,0,0.36,0,3,6,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
38,10.0,25.0,42,2,25,7,18,0,25,0,0,0.0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
45,10.0,55.0,42,7,643,31,612,492,151,0,0,0.77,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
71,10.0,40.0,42,7,107,12,95,0,107,0,0,0.0,0,2,3,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
0,10.0,40.0,42,7,81,11,70,67,14,0,0,0.83,0,2,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
72,25.0,65.0,42,31,818,64,754,526,292,0,0,0.64,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
52,10.0,55.0,42,12,236,14,222,154,82,0,0,0.65,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
50,10.0,40.0,42,10,110,9,101,50,60,0,0,0.45,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
38,10.0,25.0,42,4,30,2,28,8,22,0,0,0.27,0,1,5,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
23,10.0,40.0,42,10,141,29,112,72,69,0,0,0.51,0,1,5,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
53,10.0,40.0,42,8,157,138,19,54,103,0,0,0.34,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
47,20.0,40.0,42,9,130,36,94,62,68,0,0,0.48,0,1,6,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
41,10.0,40.0,42,8,188,167,21,81,107,0,0,0.43,0,1,6,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
64,5.0,35.0,42,2,5765,5,5760,0,5765,0,0,0.0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
18,20.0,25.0,44,3,19,1,18,2,17,0,0,0.11,0,8,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,30.0,40.0,44,2,55,2,53,50,5,1,0,0.91,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
63,20.0,40.0,44,8,58,13,45,11,47,1,0,0.11,0,7,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
28,20.0,25.0,44,3,20,26,-6,2,18,0,0,0.17,0,7,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
67,35.0,40.0,44,26,129,38,91,52,77,1,0,0.41,0,3,2,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
53,30.0,40.0,44,5,175,90,85,37,138,1,0,0.21,0,2,6,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
28,30.0,25.0,44,2,40,18,22,13,27,1,0,0.21,0,11,4,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
61,20.0,40.0,44,8,137,109,28,6,131,1,0,0.04,0,10,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
61,20.0,40.0,44,7,120,89,31,14,106,1,0,0.12,0,4,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
15,20.0,25.0,44,2,27,13,14,12,15,1,0,0.44,0,12,6,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,10.0,25.0,44,2,6,0,6,0,6,1,0,0.41,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
75,20.0,40.0,44,9,204,0,204,53,151,1,0,0.23,0,2,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
83,20.0,60.0,44,9,378,0,378,80,298,0,0,0.21,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
75,20.0,40.0,44,8,209,0,209,48,161,0,0,0.23,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
75,20.0,40.0,44,8,219,0,219,55,164,0,0,0.25,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,44,3,52,4,48,11,41,0,0,0.21,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
75,20.0,50.0,44,6,437,15,422,113,324,0,0,0.26,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
67,20.0,40.0,44,6,217,26,191,23,194,0,0,0.11,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
67,20.0,50.0,44,6,240,18,222,39,201,0,0,0.16,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
67,20.0,40.0,44,6,146,0,146,38,108,0,0,0.26,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,44,3,53,0,53,19,34,0,0,0.36,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,0.0,20.0,44,8,175,110,65,88,87,1,0,0.5,1,12,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
75,20.0,40.0,44,11,227,49,178,41,186,1,0,0.18,0,10,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,44,2,83,0,83,26,57,1,0,0.31,0,10,4,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,10.0,25.0,44,2,2,8,-6,0,2,1,0,0.0,0,10,3,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,44,5,105,1,104,95,10,1,0,0.9,0,8,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
10,10.0,25.0,44,1,59,64,-5,0,59,0,0,0.9,0,8,6,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
38,20.0,25.0,44,3,34,1,33,13,21,1,0,0.38,0,7,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
10,0.0,25.0,44,2,3,22,-19,0,3,0,0,0.38,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
0,20.0,40.0,44,2,6,1,5,5,1,1,0,0.83,0,6,1,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
26,20.0,25.0,44,3,102,8,94,44,58,1,0,0.43,0,4,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,44,1,8,0,8,8,0,1,0,0.24,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
22,20.0,40.0,44,3,169,34,135,95,74,1,0,0.56,0,3,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
18,20.0,25.0,44,3,20,2,18,8,12,1,0,0.4,0,3,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
2,20.0,40.0,44,4,31,1,30,17,14,1,0,0.59,0,3,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,0.0,25.0,44,2,4,0,4,0,4,1,0,0.38,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,paid_out
81,30.0,60.0,44,7,758,407,351,31,727,1,0,0.04,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
81,30.0,60.0,44,7,758,407,351,31,727,1,0,0.3,0,2,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
83,35.0,50.0,44,16,171,1,170,51,120,1,0,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,44,3,32,0,32,10,22,1,0,0.31,0,12,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
24,20.0,25.0,44,3,55,3,52,27,28,1,0,0.49,0,12,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
110,55.0,60.0,44,99,12809,350,12459,693,12116,1,0,0.05,0,12,2,0,0,0,1,0,0,2,0,0,0,0,1,paid_out
0,20.0,40.0,44,2,24,0,24,16,8,1,0,0.67,0,12,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,44,2,24,0,24,16,8,1,0,0.02,0,11,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,44,3,75,0,75,27,48,1,0,0.36,0,11,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
50,20.0,35.0,44,3,332,6,326,108,224,1,0,0.33,0,11,1,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
1,20.0,40.0,44,3,14,0,14,8,6,0,0,0.48,0,10,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
67,20.0,40.0,44,5,221,0,221,58,163,0,0,0.33,0,10,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,44,4,215,0,215,212,3,1,0,0.99,0,10,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,0.0,25.0,44,1,3,3,0,0,3,1,0,0.34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,too_easy
0,20.0,40.0,44,2,6,4,2,6,0,1,0,1.0,0,10,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
69,35.0,50.0,44,18,326,327,-1,9,317,1,0,0.03,0,10,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,44,4,87,0,87,26,61,0,0,0.3,0,9,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
42,20.0,25.0,44,3,164,0,164,59,105,1,0,0.36,0,9,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
1,20.0,40.0,44,4,26,0,26,15,11,1,0,0.58,0,9,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,25.0,44,1,2,1,1,0,2,0,0,0.98,0,8,6,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
42,20.0,25.0,44,3,164,0,164,59,105,1,0,0.0,0,8,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
61,20.0,40.0,44,9,90,3836,-3746,2,88,0,0,0.0,0,8,5,1,1,0,0,0,0,3,0,0,0,0,1,paid_out
42,20.0,25.0,44,4,235,0,235,66,169,1,0,0.28,0,8,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,10.0,25.0,44,1,2,0,2,0,2,0,0,0.28,0,8,5,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
42,20.0,25.0,44,5,154,0,154,52,102,1,0,0.33,0,8,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
61,20.0,40.0,44,9,90,3836,-3746,2,88,1,0,0.02,0,8,0,1,1,0,0,0,0,3,0,0,0,0,1,too_easy
61,30.0,40.0,44,12,116,153,-37,39,77,1,0,0.34,0,8,0,1,1,0,1,0,0,3,0,0,0,0,1,paid_out
61,30.0,40.0,44,12,118,151,-33,39,79,1,0,0.93,0,8,3,1,1,0,1,0,0,3,0,0,0,0,1,too_easy
0,20.0,40.0,44,4,136,0,136,134,2,1,0,0.99,0,8,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
123,40.0,60.0,44,18,4850,51,4799,1092,3758,1,0,0.23,0,6,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
10,10.0,25.0,44,3,110,121,-11,0,110,0,0,0.0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,10.0,40.0,44,1,14,0,14,14,0,1,0,0.01,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,paid_out
123,40.0,60.0,44,22,2134,202,1932,819,1315,1,0,0.38,0,6,4,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
30,20.0,25.0,44,5,206,0,206,87,119,1,0,0.42,0,6,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
30,20.0,25.0,44,5,200,0,200,81,119,1,0,0.21,0,5,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
63,30.0,40.0,44,6,65,20,45,6,59,0,0,0.21,0,5,6,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
0,30.0,40.0,44,4,262,128,134,256,6,1,0,0.98,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,44,4,145,58,87,139,6,1,0,0.58,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
25,20.0,25.0,44,3,80,0,80,37,43,1,0,0.7,0,5,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
73,45.0,50.0,44,16,314,167,147,26,288,1,0,0.08,0,5,4,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,25.0,44,1,0,7,-7,0,0,1,0,1.0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
61,20.0,40.0,44,7,187,166,21,2,185,0,0,0.01,0,5,5,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
59,70.0,75.0,44,223,3761,2803,958,2690,1071,1,0,0.72,0,4,2,0,1,1,1,0,0,6,0,0,0,0,1,too_easy
0,20.0,40.0,44,4,175,0,175,173,2,1,0,0.99,0,4,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,44,3,84,0,84,29,55,1,0,0.43,0,4,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
23,20.0,40.0,44,5,110,0,110,55,55,0,0,0.5,0,4,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
27,20.0,40.0,44,3,248,0,248,127,121,1,0,0.51,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,44,4,51,2,49,50,1,1,0,0.99,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
15,20.0,40.0,44,4,99,43,56,76,23,1,0,0.77,0,4,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
50,20.0,35.0,44,3,210,7,203,2,208,0,0,0.01,0,4,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,10.0,25.0,44,1,2,1,1,0,2,1,0,0.97,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
100,70.0,80.0,44,103,7359,4635,2724,858,6501,1,0,0.12,0,4,5,0,1,1,1,0,0,10,0,0,0,0,1,paid_out
71,20.0,40.0,44,12,157,0,157,60,97,1,0,0.38,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
93,40.0,60.0,44,25,1800,1418,382,300,1500,1,0,0.17,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
61,20.0,50.0,44,8,471,299,172,129,342,1,0,0.27,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
10,10.0,25.0,44,2,103,119,-16,0,103,0,0,0.0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,44,6,413,0,413,401,12,1,0,0.0,0,4,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,44,2,6,3,3,3,3,1,0,0.5,0,4,5,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,0.0,25.0,44,2,1,3,-2,0,1,1,0,0.5,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
0,10.0,25.0,44,1,4,5,-1,0,4,0,0,0.37,0,4,5,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
0,10.0,40.0,44,3,220,0,220,220,0,1,0,1.0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,paid_out
0,10.0,40.0,44,1,1,1,0,1,0,0,0,1.0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,paid_out
87,15.0,60.0,44,8,2655,1958,697,0,2655,1,0,0.0,0,3,2,1,1,0,0,0,0,3,0,0,0,0,0,too_easy
0,10.0,40.0,44,1,27,0,27,27,0,1,0,0.74,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
24,20.0,25.0,44,3,147,0,147,73,74,1,0,0.5,0,12,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,44,2,13,0,13,9,4,0,0,0.34,0,12,5,0,0,0,0,0,0,0,0,0,0,0,1,paid_out
3,20.0,40.0,44,3,28,0,28,14,14,1,0,0.5,0,11,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
24,10.0,25.0,44,1,111,0,111,0,111,0,0,0.5,0,11,1,0,0,0,1,0,0,1,0,0,0,0,0,paid_out
23,20.0,40.0,44,3,124,0,124,64,60,1,0,0.52,0,11,1,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
25,20.0,25.0,44,3,119,0,119,53,66,0,0,0.45,0,11,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
49,20.0,40.0,44,8,47,7,40,22,25,0,0,0.47,0,11,5,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
23,20.0,40.0,44,2,78,0,78,41,37,1,0,0.63,0,11,3,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
28,20.0,25.0,44,4,209,1,208,103,106,0,0,0.49,0,10,4,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,44,6,130,11,119,126,4,0,0,0.97,0,10,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,30.0,40.0,44,2,9,1,8,6,3,1,0,0.67,0,10,3,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,30.0,55.0,44,11,158,21,137,122,36,1,0,0.77,0,10,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,30.0,55.0,44,11,158,21,137,122,36,1,0,0.59,0,10,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
24,20.0,25.0,44,4,103,0,103,50,53,1,0,0.49,0,9,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
91,35.0,60.0,44,13,312,4,308,101,211,1,0,0.33,0,9,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,10.0,25.0,44,1,1,1,0,0,1,1,0,0.0,0,9,2,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
21,20.0,40.0,44,4,229,3,226,130,99,1,0,0.57,0,9,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
57,0.0,40.0,44,6,187,51,136,0,187,1,0,0.3,0,9,5,1,0,0,0,0,0,1,0,0,0,0,0,paid_out
0,20.0,25.0,44,3,12,7,5,0,12,1,0,0.39,0,8,6,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
0,30.0,40.0,44,3,26,7,19,17,9,1,0,0.65,0,5,1,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
18,30.0,25.0,44,2,13,4,9,4,9,1,0,0.31,0,5,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
56,50.0,50.0,44,65,428,421,7,13,415,1,0,0.03,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
18,20.0,25.0,44,2,13,1,12,5,8,1,0,0.38,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
10,10.0,25.0,44,2,18,28,-10,0,18,1,0,0.0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
79,35.0,40.0,44,16,97,0,97,17,80,0,0,0.0,0,3,6,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
56,50.0,50.0,44,65,428,421,7,13,415,1,0,0.88,0,3,6,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
29,20.0,50.0,45,5,923,17,906,675,248,0,0,0.0,0,12,1,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
20,10.0,40.0,45,3,54,5,49,34,20,1,0,0.61,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,0.0,25.0,45,1,2,2,0,0,2,1,0,0.34,0,12,3,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
61,30.0,40.0,45,8,142,54,88,48,94,0,0,0.92,0,12,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,10.0,25.0,45,2,43,0,43,7,36,0,0,0.0,0,12,5,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
23,10.0,40.0,45,7,8,7,1,0,8,0,0,0.89,0,12,0,1,0,0,1,0,0,2,0,0,0,0,0,too_easy
95,60.0,80.0,45,40,347,180,167,5,342,1,0,0.01,0,12,6,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,45,2,6,0,6,5,1,1,0,0.53,0,12,3,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
75,20.0,50.0,45,8,370,126,244,97,273,0,0,0.13,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,45,2,23,1,22,22,1,1,0,0.96,0,11,6,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,20.0,25.0,45,2,28,18,10,2,26,1,0,0.07,0,11,5,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,45,2,7,1,6,6,1,0,0,0.07,0,11,3,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
10,10.0,25.0,45,1,12,8,4,0,12,0,0,0.8,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
0,10.0,40.0,45,2,32,3,29,21,11,1,0,0.66,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,45,3,10,1,9,6,4,1,0,0.6,0,11,2,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
19,20.0,55.0,45,8,92,1,91,74,18,1,0,0.8,0,11,5,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
0,0.0,25.0,45,1,1,2,-1,0,1,1,0,0.8,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
0,10.0,40.0,45,1,6,6,0,6,0,1,0,0.81,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,too_easy
1,10.0,40.0,45,2,22,2,20,13,9,0,0,0.48,0,11,5,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
63,10.0,40.0,45,5,84,12,72,12,72,1,0,0.14,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
